filename|duration|filepath
02420.flac|3.776|datasets/ViSEC/flacs/02420.flac
02421.flac|1.28|datasets/ViSEC/flacs/02421.flac
02422.flac|1.472|datasets/ViSEC/flacs/02422.flac
02423.flac|1.767|datasets/ViSEC/flacs/02423.flac
02424.flac|2.816|datasets/ViSEC/flacs/02424.flac
02425.flac|1.088|datasets/ViSEC/flacs/02425.flac
02426.flac|2.11|datasets/ViSEC/flacs/02426.flac
02427.flac|1.1|datasets/ViSEC/flacs/02427.flac
02428.flac|1.664|datasets/ViSEC/flacs/02428.flac
02429.flac|2.068|datasets/ViSEC/flacs/02429.flac
02430.flac|2.021|datasets/ViSEC/flacs/02430.flac
02431.flac|1.088|datasets/ViSEC/flacs/02431.flac
02432.flac|2.05|datasets/ViSEC/flacs/02432.flac
02433.flac|2.92|datasets/ViSEC/flacs/02433.flac
02434.flac|1.088|datasets/ViSEC/flacs/02434.flac
02435.flac|1.787|datasets/ViSEC/flacs/02435.flac
02436.flac|2.688|datasets/ViSEC/flacs/02436.flac
02437.flac|3.584|datasets/ViSEC/flacs/02437.flac
02438.flac|1.933|datasets/ViSEC/flacs/02438.flac
02439.flac|1.984|datasets/ViSEC/flacs/02439.flac
02440.flac|1.567|datasets/ViSEC/flacs/02440.flac
02441.flac|1.472|datasets/ViSEC/flacs/02441.flac
02442.flac|3.712|datasets/ViSEC/flacs/02442.flac
02443.flac|7.616|datasets/ViSEC/flacs/02443.flac
02444.flac|1.984|datasets/ViSEC/flacs/02444.flac
02445.flac|2.432|datasets/ViSEC/flacs/02445.flac
02446.flac|1.907|datasets/ViSEC/flacs/02446.flac
02447.flac|2.88|datasets/ViSEC/flacs/02447.flac
02448.flac|2.176|datasets/ViSEC/flacs/02448.flac
02449.flac|1.28|datasets/ViSEC/flacs/02449.flac
02450.flac|1.033|datasets/ViSEC/flacs/02450.flac
02451.flac|7.232|datasets/ViSEC/flacs/02451.flac
02452.flac|2.046|datasets/ViSEC/flacs/02452.flac
02453.flac|1.28|datasets/ViSEC/flacs/02453.flac
02454.flac|2.023|datasets/ViSEC/flacs/02454.flac
02455.flac|1.92|datasets/ViSEC/flacs/02455.flac
02456.flac|2.176|datasets/ViSEC/flacs/02456.flac
02457.flac|1.408|datasets/ViSEC/flacs/02457.flac
02458.flac|2.944|datasets/ViSEC/flacs/02458.flac
02459.flac|2.064|datasets/ViSEC/flacs/02459.flac
02460.flac|1.088|datasets/ViSEC/flacs/02460.flac
02461.flac|2.816|datasets/ViSEC/flacs/02461.flac
02462.flac|1.254|datasets/ViSEC/flacs/02462.flac
02463.flac|6.4|datasets/ViSEC/flacs/02463.flac
02464.flac|1.275|datasets/ViSEC/flacs/02464.flac
02465.flac|2.76|datasets/ViSEC/flacs/02465.flac
02466.flac|1.534|datasets/ViSEC/flacs/02466.flac
02467.flac|1.984|datasets/ViSEC/flacs/02467.flac
02468.flac|1.664|datasets/ViSEC/flacs/02468.flac
02469.flac|2.368|datasets/ViSEC/flacs/02469.flac
02470.flac|3.528|datasets/ViSEC/flacs/02470.flac
02471.flac|2.368|datasets/ViSEC/flacs/02471.flac
02472.flac|1.634|datasets/ViSEC/flacs/02472.flac
02473.flac|1.514|datasets/ViSEC/flacs/02473.flac
02474.flac|4.032|datasets/ViSEC/flacs/02474.flac
02475.flac|2.13|datasets/ViSEC/flacs/02475.flac
02476.flac|1.28|datasets/ViSEC/flacs/02476.flac
02477.flac|2.013|datasets/ViSEC/flacs/02477.flac
02478.flac|3.008|datasets/ViSEC/flacs/02478.flac
02479.flac|1.322|datasets/ViSEC/flacs/02479.flac
02480.flac|1.567|datasets/ViSEC/flacs/02480.flac
02481.flac|2.816|datasets/ViSEC/flacs/02481.flac
02482.flac|1.6|datasets/ViSEC/flacs/02482.flac
02483.flac|1.024|datasets/ViSEC/flacs/02483.flac
02484.flac|1.6|datasets/ViSEC/flacs/02484.flac
02485.flac|5.184|datasets/ViSEC/flacs/02485.flac
02486.flac|1.088|datasets/ViSEC/flacs/02486.flac
02487.flac|2.56|datasets/ViSEC/flacs/02487.flac
02488.flac|2.01|datasets/ViSEC/flacs/02488.flac
02489.flac|1.474|datasets/ViSEC/flacs/02489.flac
02490.flac|2.816|datasets/ViSEC/flacs/02490.flac
02491.flac|1.152|datasets/ViSEC/flacs/02491.flac
02492.flac|2.048|datasets/ViSEC/flacs/02492.flac
02493.flac|1.189|datasets/ViSEC/flacs/02493.flac
02494.flac|2.88|datasets/ViSEC/flacs/02494.flac
02495.flac|2.1|datasets/ViSEC/flacs/02495.flac
02496.flac|1.092|datasets/ViSEC/flacs/02496.flac
02497.flac|1.63|datasets/ViSEC/flacs/02497.flac
02498.flac|3.008|datasets/ViSEC/flacs/02498.flac
02499.flac|1.216|datasets/ViSEC/flacs/02499.flac
02500.flac|6.144|datasets/ViSEC/flacs/02500.flac
02501.flac|1.92|datasets/ViSEC/flacs/02501.flac
02502.flac|3.584|datasets/ViSEC/flacs/02502.flac
02503.flac|2.24|datasets/ViSEC/flacs/02503.flac
02504.flac|2.07|datasets/ViSEC/flacs/02504.flac
02505.flac|2.11|datasets/ViSEC/flacs/02505.flac
02506.flac|1.145|datasets/ViSEC/flacs/02506.flac
02507.flac|2.18|datasets/ViSEC/flacs/02507.flac
02508.flac|1.28|datasets/ViSEC/flacs/02508.flac
02509.flac|2.789|datasets/ViSEC/flacs/02509.flac
02510.flac|1.728|datasets/ViSEC/flacs/02510.flac
02511.flac|1.12|datasets/ViSEC/flacs/02511.flac
02512.flac|2.0|datasets/ViSEC/flacs/02512.flac
02513.flac|3.2|datasets/ViSEC/flacs/02513.flac
02514.flac|1.792|datasets/ViSEC/flacs/02514.flac
02515.flac|1.984|datasets/ViSEC/flacs/02515.flac
02516.flac|3.268|datasets/ViSEC/flacs/02516.flac
02517.flac|1.42|datasets/ViSEC/flacs/02517.flac
02518.flac|1.189|datasets/ViSEC/flacs/02518.flac
02519.flac|2.101|datasets/ViSEC/flacs/02519.flac
02520.flac|1.21|datasets/ViSEC/flacs/02520.flac
02521.flac|2.15|datasets/ViSEC/flacs/02521.flac
02522.flac|2.368|datasets/ViSEC/flacs/02522.flac
02523.flac|2.688|datasets/ViSEC/flacs/02523.flac
02524.flac|2.432|datasets/ViSEC/flacs/02524.flac
02525.flac|2.36|datasets/ViSEC/flacs/02525.flac
02526.flac|3.584|datasets/ViSEC/flacs/02526.flac
02527.flac|2.2|datasets/ViSEC/flacs/02527.flac
02528.flac|5.888|datasets/ViSEC/flacs/02528.flac
02529.flac|1.728|datasets/ViSEC/flacs/02529.flac
02530.flac|1.536|datasets/ViSEC/flacs/02530.flac
02531.flac|2.304|datasets/ViSEC/flacs/02531.flac
02532.flac|1.088|datasets/ViSEC/flacs/02532.flac
02533.flac|2.01|datasets/ViSEC/flacs/02533.flac
02534.flac|2.066|datasets/ViSEC/flacs/02534.flac
02535.flac|1.32|datasets/ViSEC/flacs/02535.flac
02536.flac|2.24|datasets/ViSEC/flacs/02536.flac
02537.flac|1.472|datasets/ViSEC/flacs/02537.flac
02538.flac|1.17|datasets/ViSEC/flacs/02538.flac
02539.flac|1.209|datasets/ViSEC/flacs/02539.flac
02540.flac|2.88|datasets/ViSEC/flacs/02540.flac
02541.flac|1.002|datasets/ViSEC/flacs/02541.flac
02542.flac|1.28|datasets/ViSEC/flacs/02542.flac
02543.flac|1.6|datasets/ViSEC/flacs/02543.flac
02544.flac|1.795|datasets/ViSEC/flacs/02544.flac
02545.flac|1.611|datasets/ViSEC/flacs/02545.flac
02546.flac|1.56|datasets/ViSEC/flacs/02546.flac
02547.flac|4.544|datasets/ViSEC/flacs/02547.flac
02548.flac|2.04|datasets/ViSEC/flacs/02548.flac
02549.flac|1.152|datasets/ViSEC/flacs/02549.flac
02550.flac|2.048|datasets/ViSEC/flacs/02550.flac
02551.flac|1.216|datasets/ViSEC/flacs/02551.flac
02552.flac|1.472|datasets/ViSEC/flacs/02552.flac
02553.flac|2.887|datasets/ViSEC/flacs/02553.flac
02554.flac|2.176|datasets/ViSEC/flacs/02554.flac
02555.flac|1.856|datasets/ViSEC/flacs/02555.flac
02556.flac|1.92|datasets/ViSEC/flacs/02556.flac
02557.flac|1.389|datasets/ViSEC/flacs/02557.flac
02558.flac|1.155|datasets/ViSEC/flacs/02558.flac
02559.flac|2.09|datasets/ViSEC/flacs/02559.flac
02560.flac|1.664|datasets/ViSEC/flacs/02560.flac
02561.flac|2.56|datasets/ViSEC/flacs/02561.flac
02562.flac|1.792|datasets/ViSEC/flacs/02562.flac
02563.flac|4.16|datasets/ViSEC/flacs/02563.flac
02564.flac|1.81|datasets/ViSEC/flacs/02564.flac
02565.flac|2.816|datasets/ViSEC/flacs/02565.flac
02566.flac|1.792|datasets/ViSEC/flacs/02566.flac
02567.flac|2.01|datasets/ViSEC/flacs/02567.flac
02568.flac|1.33|datasets/ViSEC/flacs/02568.flac
02569.flac|1.337|datasets/ViSEC/flacs/02569.flac
02570.flac|2.056|datasets/ViSEC/flacs/02570.flac
02571.flac|1.024|datasets/ViSEC/flacs/02571.flac
02572.flac|2.37|datasets/ViSEC/flacs/02572.flac
02573.flac|1.024|datasets/ViSEC/flacs/02573.flac
02574.flac|1.344|datasets/ViSEC/flacs/02574.flac
02575.flac|2.161|datasets/ViSEC/flacs/02575.flac
02576.flac|1.254|datasets/ViSEC/flacs/02576.flac
02577.flac|1.029|datasets/ViSEC/flacs/02577.flac
02578.flac|1.047|datasets/ViSEC/flacs/02578.flac
02579.flac|1.6|datasets/ViSEC/flacs/02579.flac
02580.flac|1.792|datasets/ViSEC/flacs/02580.flac
02581.flac|1.734|datasets/ViSEC/flacs/02581.flac
02582.flac|1.664|datasets/ViSEC/flacs/02582.flac
02583.flac|2.11|datasets/ViSEC/flacs/02583.flac
02584.flac|1.45|datasets/ViSEC/flacs/02584.flac
02585.flac|1.48|datasets/ViSEC/flacs/02585.flac
02586.flac|2.432|datasets/ViSEC/flacs/02586.flac
02587.flac|1.342|datasets/ViSEC/flacs/02587.flac
02588.flac|2.432|datasets/ViSEC/flacs/02588.flac
02589.flac|3.008|datasets/ViSEC/flacs/02589.flac
02590.flac|1.333|datasets/ViSEC/flacs/02590.flac
02591.flac|3.328|datasets/ViSEC/flacs/02591.flac
02592.flac|2.411|datasets/ViSEC/flacs/02592.flac
02593.flac|2.432|datasets/ViSEC/flacs/02593.flac
02594.flac|1.984|datasets/ViSEC/flacs/02594.flac
02595.flac|2.048|datasets/ViSEC/flacs/02595.flac
02596.flac|2.017|datasets/ViSEC/flacs/02596.flac
02597.flac|4.864|datasets/ViSEC/flacs/02597.flac
02598.flac|2.816|datasets/ViSEC/flacs/02598.flac
02599.flac|3.2|datasets/ViSEC/flacs/02599.flac
02600.flac|1.472|datasets/ViSEC/flacs/02600.flac
02601.flac|3.968|datasets/ViSEC/flacs/02601.flac
02602.flac|1.511|datasets/ViSEC/flacs/02602.flac
02603.flac|1.14|datasets/ViSEC/flacs/02603.flac
02604.flac|1.152|datasets/ViSEC/flacs/02604.flac
02605.flac|3.968|datasets/ViSEC/flacs/02605.flac
02606.flac|1.024|datasets/ViSEC/flacs/02606.flac
02607.flac|4.8|datasets/ViSEC/flacs/02607.flac
02608.flac|1.606|datasets/ViSEC/flacs/02608.flac
02609.flac|1.024|datasets/ViSEC/flacs/02609.flac
02610.flac|2.752|datasets/ViSEC/flacs/02610.flac
02611.flac|2.15|datasets/ViSEC/flacs/02611.flac
02612.flac|3.776|datasets/ViSEC/flacs/02612.flac
02613.flac|2.15|datasets/ViSEC/flacs/02613.flac
02614.flac|1.675|datasets/ViSEC/flacs/02614.flac
02615.flac|1.536|datasets/ViSEC/flacs/02615.flac
02616.flac|2.189|datasets/ViSEC/flacs/02616.flac
02617.flac|1.088|datasets/ViSEC/flacs/02617.flac
02618.flac|1.15|datasets/ViSEC/flacs/02618.flac
02619.flac|1.984|datasets/ViSEC/flacs/02619.flac
02620.flac|1.536|datasets/ViSEC/flacs/02620.flac
02621.flac|3.2|datasets/ViSEC/flacs/02621.flac
02622.flac|2.816|datasets/ViSEC/flacs/02622.flac
02623.flac|2.07|datasets/ViSEC/flacs/02623.flac
02624.flac|1.344|datasets/ViSEC/flacs/02624.flac
02625.flac|1.433|datasets/ViSEC/flacs/02625.flac
02626.flac|1.024|datasets/ViSEC/flacs/02626.flac
02627.flac|1.466|datasets/ViSEC/flacs/02627.flac
02628.flac|1.589|datasets/ViSEC/flacs/02628.flac
02629.flac|2.368|datasets/ViSEC/flacs/02629.flac
02630.flac|1.12|datasets/ViSEC/flacs/02630.flac
02631.flac|2.02|datasets/ViSEC/flacs/02631.flac
02632.flac|3.2|datasets/ViSEC/flacs/02632.flac
02633.flac|2.816|datasets/ViSEC/flacs/02633.flac
02634.flac|1.242|datasets/ViSEC/flacs/02634.flac
02635.flac|1.792|datasets/ViSEC/flacs/02635.flac
02636.flac|1.467|datasets/ViSEC/flacs/02636.flac
02637.flac|2.09|datasets/ViSEC/flacs/02637.flac
02638.flac|1.6|datasets/ViSEC/flacs/02638.flac
02639.flac|1.408|datasets/ViSEC/flacs/02639.flac
02640.flac|2.057|datasets/ViSEC/flacs/02640.flac
02641.flac|3.776|datasets/ViSEC/flacs/02641.flac
02642.flac|1.664|datasets/ViSEC/flacs/02642.flac
02643.flac|1.152|datasets/ViSEC/flacs/02643.flac
02644.flac|1.48|datasets/ViSEC/flacs/02644.flac
02645.flac|1.92|datasets/ViSEC/flacs/02645.flac
02646.flac|2.08|datasets/ViSEC/flacs/02646.flac
02647.flac|1.024|datasets/ViSEC/flacs/02647.flac
02648.flac|1.088|datasets/ViSEC/flacs/02648.flac
02649.flac|2.22|datasets/ViSEC/flacs/02649.flac
02650.flac|2.092|datasets/ViSEC/flacs/02650.flac
02651.flac|2.304|datasets/ViSEC/flacs/02651.flac
02652.flac|5.12|datasets/ViSEC/flacs/02652.flac
02653.flac|2.304|datasets/ViSEC/flacs/02653.flac
02654.flac|2.753|datasets/ViSEC/flacs/02654.flac
02655.flac|1.024|datasets/ViSEC/flacs/02655.flac
02656.flac|2.048|datasets/ViSEC/flacs/02656.flac
02657.flac|2.17|datasets/ViSEC/flacs/02657.flac
02658.flac|1.408|datasets/ViSEC/flacs/02658.flac
02659.flac|3.008|datasets/ViSEC/flacs/02659.flac
02660.flac|3.072|datasets/ViSEC/flacs/02660.flac
02661.flac|2.09|datasets/ViSEC/flacs/02661.flac
02662.flac|1.984|datasets/ViSEC/flacs/02662.flac
02663.flac|1.333|datasets/ViSEC/flacs/02663.flac
02664.flac|2.067|datasets/ViSEC/flacs/02664.flac
02665.flac|2.88|datasets/ViSEC/flacs/02665.flac
02666.flac|1.369|datasets/ViSEC/flacs/02666.flac
02667.flac|1.497|datasets/ViSEC/flacs/02667.flac
02668.flac|2.03|datasets/ViSEC/flacs/02668.flac
02669.flac|1.536|datasets/ViSEC/flacs/02669.flac
02670.flac|1.536|datasets/ViSEC/flacs/02670.flac
02671.flac|1.48|datasets/ViSEC/flacs/02671.flac
02672.flac|2.278|datasets/ViSEC/flacs/02672.flac
02673.flac|1.472|datasets/ViSEC/flacs/02673.flac
02674.flac|1.728|datasets/ViSEC/flacs/02674.flac
02675.flac|2.07|datasets/ViSEC/flacs/02675.flac
02676.flac|2.465|datasets/ViSEC/flacs/02676.flac
02677.flac|2.816|datasets/ViSEC/flacs/02677.flac
02678.flac|1.0|datasets/ViSEC/flacs/02678.flac
02679.flac|2.944|datasets/ViSEC/flacs/02679.flac
02680.flac|1.792|datasets/ViSEC/flacs/02680.flac
02681.flac|1.088|datasets/ViSEC/flacs/02681.flac
02682.flac|1.31|datasets/ViSEC/flacs/02682.flac
02683.flac|1.11|datasets/ViSEC/flacs/02683.flac
02684.flac|1.84|datasets/ViSEC/flacs/02684.flac
02685.flac|1.216|datasets/ViSEC/flacs/02685.flac
02686.flac|1.673|datasets/ViSEC/flacs/02686.flac
02687.flac|1.472|datasets/ViSEC/flacs/02687.flac
02688.flac|1.0|datasets/ViSEC/flacs/02688.flac
02689.flac|1.9|datasets/ViSEC/flacs/02689.flac
02690.flac|1.088|datasets/ViSEC/flacs/02690.flac
02691.flac|1.472|datasets/ViSEC/flacs/02691.flac
02692.flac|2.097|datasets/ViSEC/flacs/02692.flac
02693.flac|4.48|datasets/ViSEC/flacs/02693.flac
02694.flac|2.057|datasets/ViSEC/flacs/02694.flac
02695.flac|1.024|datasets/ViSEC/flacs/02695.flac
02696.flac|1.635|datasets/ViSEC/flacs/02696.flac
02697.flac|3.584|datasets/ViSEC/flacs/02697.flac
02698.flac|1.422|datasets/ViSEC/flacs/02698.flac
02699.flac|1.408|datasets/ViSEC/flacs/02699.flac
02700.flac|4.224|datasets/ViSEC/flacs/02700.flac
02701.flac|3.584|datasets/ViSEC/flacs/02701.flac
02702.flac|1.334|datasets/ViSEC/flacs/02702.flac
02703.flac|6.848|datasets/ViSEC/flacs/02703.flac
02704.flac|1.984|datasets/ViSEC/flacs/02704.flac
02705.flac|2.368|datasets/ViSEC/flacs/02705.flac
02706.flac|1.088|datasets/ViSEC/flacs/02706.flac
02707.flac|2.1|datasets/ViSEC/flacs/02707.flac
02708.flac|1.08|datasets/ViSEC/flacs/02708.flac
02709.flac|1.088|datasets/ViSEC/flacs/02709.flac
02710.flac|2.112|datasets/ViSEC/flacs/02710.flac
02711.flac|2.055|datasets/ViSEC/flacs/02711.flac
02712.flac|5.056|datasets/ViSEC/flacs/02712.flac
02713.flac|1.18|datasets/ViSEC/flacs/02713.flac
02714.flac|1.6|datasets/ViSEC/flacs/02714.flac
02715.flac|2.233|datasets/ViSEC/flacs/02715.flac
02716.flac|1.006|datasets/ViSEC/flacs/02716.flac
02717.flac|2.944|datasets/ViSEC/flacs/02717.flac
02718.flac|1.344|datasets/ViSEC/flacs/02718.flac
02719.flac|1.216|datasets/ViSEC/flacs/02719.flac
02720.flac|1.728|datasets/ViSEC/flacs/02720.flac
02721.flac|1.493|datasets/ViSEC/flacs/02721.flac
02722.flac|1.152|datasets/ViSEC/flacs/02722.flac
02723.flac|3.067|datasets/ViSEC/flacs/02723.flac
02724.flac|2.07|datasets/ViSEC/flacs/02724.flac
02725.flac|1.026|datasets/ViSEC/flacs/02725.flac
02726.flac|1.19|datasets/ViSEC/flacs/02726.flac
02727.flac|4.506|datasets/ViSEC/flacs/02727.flac
02728.flac|2.053|datasets/ViSEC/flacs/02728.flac
02729.flac|1.253|datasets/ViSEC/flacs/02729.flac
02730.flac|2.098|datasets/ViSEC/flacs/02730.flac
02731.flac|1.19|datasets/ViSEC/flacs/02731.flac
02732.flac|1.616|datasets/ViSEC/flacs/02732.flac
02733.flac|3.264|datasets/ViSEC/flacs/02733.flac
02734.flac|1.79|datasets/ViSEC/flacs/02734.flac
02735.flac|2.368|datasets/ViSEC/flacs/02735.flac
02736.flac|1.984|datasets/ViSEC/flacs/02736.flac
02737.flac|2.56|datasets/ViSEC/flacs/02737.flac
02738.flac|1.842|datasets/ViSEC/flacs/02738.flac
02739.flac|1.6|datasets/ViSEC/flacs/02739.flac
02740.flac|1.38|datasets/ViSEC/flacs/02740.flac
02741.flac|2.6|datasets/ViSEC/flacs/02741.flac
02742.flac|1.472|datasets/ViSEC/flacs/02742.flac
02743.flac|1.408|datasets/ViSEC/flacs/02743.flac
02744.flac|1.792|datasets/ViSEC/flacs/02744.flac
02745.flac|1.147|datasets/ViSEC/flacs/02745.flac
02746.flac|2.1|datasets/ViSEC/flacs/02746.flac
02747.flac|1.54|datasets/ViSEC/flacs/02747.flac
02748.flac|1.1|datasets/ViSEC/flacs/02748.flac
02749.flac|1.231|datasets/ViSEC/flacs/02749.flac
02750.flac|3.584|datasets/ViSEC/flacs/02750.flac
02751.flac|2.98|datasets/ViSEC/flacs/02751.flac
02752.flac|1.984|datasets/ViSEC/flacs/02752.flac
02753.flac|2.25|datasets/ViSEC/flacs/02753.flac
02754.flac|2.88|datasets/ViSEC/flacs/02754.flac
02755.flac|2.01|datasets/ViSEC/flacs/02755.flac
02756.flac|3.584|datasets/ViSEC/flacs/02756.flac
02757.flac|1.344|datasets/ViSEC/flacs/02757.flac
02758.flac|2.88|datasets/ViSEC/flacs/02758.flac
02759.flac|1.344|datasets/ViSEC/flacs/02759.flac
02760.flac|1.02|datasets/ViSEC/flacs/02760.flac
02761.flac|1.888|datasets/ViSEC/flacs/02761.flac
02762.flac|1.92|datasets/ViSEC/flacs/02762.flac
02763.flac|2.496|datasets/ViSEC/flacs/02763.flac
02764.flac|1.152|datasets/ViSEC/flacs/02764.flac
02765.flac|1.984|datasets/ViSEC/flacs/02765.flac
02766.flac|2.106|datasets/ViSEC/flacs/02766.flac
02767.flac|1.6|datasets/ViSEC/flacs/02767.flac
02768.flac|2.058|datasets/ViSEC/flacs/02768.flac
02769.flac|1.28|datasets/ViSEC/flacs/02769.flac
02770.flac|2.173|datasets/ViSEC/flacs/02770.flac
02771.flac|3.584|datasets/ViSEC/flacs/02771.flac
02772.flac|1.408|datasets/ViSEC/flacs/02772.flac
02773.flac|1.6|datasets/ViSEC/flacs/02773.flac
02774.flac|1.174|datasets/ViSEC/flacs/02774.flac
02775.flac|1.216|datasets/ViSEC/flacs/02775.flac
02776.flac|1.152|datasets/ViSEC/flacs/02776.flac
02777.flac|2.816|datasets/ViSEC/flacs/02777.flac
02778.flac|2.688|datasets/ViSEC/flacs/02778.flac
02779.flac|1.766|datasets/ViSEC/flacs/02779.flac
02780.flac|1.472|datasets/ViSEC/flacs/02780.flac
02781.flac|1.984|datasets/ViSEC/flacs/02781.flac
02782.flac|1.6|datasets/ViSEC/flacs/02782.flac
02783.flac|1.664|datasets/ViSEC/flacs/02783.flac
02784.flac|2.56|datasets/ViSEC/flacs/02784.flac
02785.flac|1.43|datasets/ViSEC/flacs/02785.flac
02786.flac|1.58|datasets/ViSEC/flacs/02786.flac
02787.flac|1.536|datasets/ViSEC/flacs/02787.flac
02788.flac|3.808|datasets/ViSEC/flacs/02788.flac
02789.flac|1.216|datasets/ViSEC/flacs/02789.flac
02790.flac|2.304|datasets/ViSEC/flacs/02790.flac
02791.flac|1.4|datasets/ViSEC/flacs/02791.flac
02792.flac|2.17|datasets/ViSEC/flacs/02792.flac
02793.flac|1.216|datasets/ViSEC/flacs/02793.flac
02794.flac|1.216|datasets/ViSEC/flacs/02794.flac
02795.flac|1.408|datasets/ViSEC/flacs/02795.flac
02796.flac|1.6|datasets/ViSEC/flacs/02796.flac
02797.flac|1.408|datasets/ViSEC/flacs/02797.flac
02798.flac|2.368|datasets/ViSEC/flacs/02798.flac
02799.flac|1.216|datasets/ViSEC/flacs/02799.flac
02800.flac|1.883|datasets/ViSEC/flacs/02800.flac
02801.flac|2.1|datasets/ViSEC/flacs/02801.flac
02802.flac|1.286|datasets/ViSEC/flacs/02802.flac
02803.flac|2.816|datasets/ViSEC/flacs/02803.flac
02804.flac|2.368|datasets/ViSEC/flacs/02804.flac
02805.flac|2.085|datasets/ViSEC/flacs/02805.flac
02806.flac|1.152|datasets/ViSEC/flacs/02806.flac
02807.flac|2.816|datasets/ViSEC/flacs/02807.flac
02808.flac|24.704|datasets/ViSEC/flacs/02808.flac
02809.flac|1.33|datasets/ViSEC/flacs/02809.flac
02810.flac|3.008|datasets/ViSEC/flacs/02810.flac
02811.flac|10.368|datasets/ViSEC/flacs/02811.flac
02812.flac|2.434|datasets/ViSEC/flacs/02812.flac
02813.flac|2.816|datasets/ViSEC/flacs/02813.flac
02814.flac|2.44|datasets/ViSEC/flacs/02814.flac
02815.flac|2.11|datasets/ViSEC/flacs/02815.flac
02816.flac|2.288|datasets/ViSEC/flacs/02816.flac
02817.flac|1.024|datasets/ViSEC/flacs/02817.flac
02818.flac|1.426|datasets/ViSEC/flacs/02818.flac
02819.flac|1.28|datasets/ViSEC/flacs/02819.flac
02820.flac|1.088|datasets/ViSEC/flacs/02820.flac
02821.flac|1.293|datasets/ViSEC/flacs/02821.flac
02822.flac|1.664|datasets/ViSEC/flacs/02822.flac
02823.flac|2.88|datasets/ViSEC/flacs/02823.flac
02824.flac|1.088|datasets/ViSEC/flacs/02824.flac
02825.flac|2.432|datasets/ViSEC/flacs/02825.flac
02826.flac|1.26|datasets/ViSEC/flacs/02826.flac
02827.flac|1.088|datasets/ViSEC/flacs/02827.flac
02828.flac|6.784|datasets/ViSEC/flacs/02828.flac
02829.flac|1.92|datasets/ViSEC/flacs/02829.flac
02830.flac|2.368|datasets/ViSEC/flacs/02830.flac
02831.flac|1.9|datasets/ViSEC/flacs/02831.flac
02832.flac|1.24|datasets/ViSEC/flacs/02832.flac
02833.flac|1.024|datasets/ViSEC/flacs/02833.flac
02834.flac|4.288|datasets/ViSEC/flacs/02834.flac
02835.flac|2.534|datasets/ViSEC/flacs/02835.flac
02836.flac|1.58|datasets/ViSEC/flacs/02836.flac
02837.flac|2.048|datasets/ViSEC/flacs/02837.flac
02838.flac|2.496|datasets/ViSEC/flacs/02838.flac
02839.flac|2.0|datasets/ViSEC/flacs/02839.flac
02840.flac|2.816|datasets/ViSEC/flacs/02840.flac
02841.flac|2.1|datasets/ViSEC/flacs/02841.flac
02842.flac|6.4|datasets/ViSEC/flacs/02842.flac
02843.flac|3.008|datasets/ViSEC/flacs/02843.flac
02844.flac|1.642|datasets/ViSEC/flacs/02844.flac
02845.flac|2.88|datasets/ViSEC/flacs/02845.flac
02846.flac|1.984|datasets/ViSEC/flacs/02846.flac
02847.flac|1.884|datasets/ViSEC/flacs/02847.flac
02848.flac|1.534|datasets/ViSEC/flacs/02848.flac
02849.flac|2.075|datasets/ViSEC/flacs/02849.flac
02850.flac|2.112|datasets/ViSEC/flacs/02850.flac
02851.flac|2.816|datasets/ViSEC/flacs/02851.flac
02852.flac|1.999|datasets/ViSEC/flacs/02852.flac
02853.flac|2.037|datasets/ViSEC/flacs/02853.flac
02854.flac|2.496|datasets/ViSEC/flacs/02854.flac
02855.flac|1.984|datasets/ViSEC/flacs/02855.flac
02856.flac|2.284|datasets/ViSEC/flacs/02856.flac
02857.flac|3.12|datasets/ViSEC/flacs/02857.flac
02858.flac|4.307|datasets/ViSEC/flacs/02858.flac
02859.flac|1.39|datasets/ViSEC/flacs/02859.flac
02860.flac|3.2|datasets/ViSEC/flacs/02860.flac
02861.flac|1.28|datasets/ViSEC/flacs/02861.flac
02862.flac|1.024|datasets/ViSEC/flacs/02862.flac
02863.flac|1.088|datasets/ViSEC/flacs/02863.flac
02864.flac|1.152|datasets/ViSEC/flacs/02864.flac
02865.flac|2.048|datasets/ViSEC/flacs/02865.flac
02866.flac|3.648|datasets/ViSEC/flacs/02866.flac
02867.flac|2.1|datasets/ViSEC/flacs/02867.flac
02868.flac|2.31|datasets/ViSEC/flacs/02868.flac
02869.flac|2.368|datasets/ViSEC/flacs/02869.flac
02870.flac|2.56|datasets/ViSEC/flacs/02870.flac
02871.flac|3.136|datasets/ViSEC/flacs/02871.flac
02872.flac|2.275|datasets/ViSEC/flacs/02872.flac
02873.flac|3.584|datasets/ViSEC/flacs/02873.flac
02874.flac|1.993|datasets/ViSEC/flacs/02874.flac
02875.flac|9.024|datasets/ViSEC/flacs/02875.flac
02876.flac|3.968|datasets/ViSEC/flacs/02876.flac
02877.flac|2.56|datasets/ViSEC/flacs/02877.flac
02878.flac|1.472|datasets/ViSEC/flacs/02878.flac
02879.flac|1.516|datasets/ViSEC/flacs/02879.flac
02880.flac|1.728|datasets/ViSEC/flacs/02880.flac
02881.flac|1.365|datasets/ViSEC/flacs/02881.flac
02882.flac|1.024|datasets/ViSEC/flacs/02882.flac
02883.flac|1.728|datasets/ViSEC/flacs/02883.flac
02884.flac|2.545|datasets/ViSEC/flacs/02884.flac
02885.flac|1.536|datasets/ViSEC/flacs/02885.flac
